COG ID	COG Name	Gene Count
COG0055	FoF1-type ATP synthase, beta subunit	40
COG0056	FoF1-type ATP synthase, alpha subunit	42
COG0057	Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase	53
COG0058	Glucan phosphorylase	110
COG0059	Ketol-acid reductoisomerase	28
COG0060	Isoleucyl-tRNA synthetase	119
COG0061	NAD kinase	20
COG0062	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate epimerase domain	20
COG0063	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate dehydratase domain	28
COG0064	Asp-tRNAAsn/Glu-tRNAGln amidotransferase B subunit	54
COG0065	Homoaconitase/3-isopropylmalate dehydratase large subunit	66
COG0066	3-isopropylmalate dehydratase small subunit	32
COG0067	Glutamate synthase domain 1	13
COG0068	Hydrogenase maturation factor HypF (carbamoyltransferase)	44
COG0069	Glutamate synthase domain 2	34
COG0070	Glutamate synthase domain 3	9
COG0071	Molecular chaperone IbpA, HSP20 family	31
COG0072	Phenylalanyl-tRNA synthetase beta subunit	72
COG0073	tRNA-binding EMAP/Myf domain	12
COG0074	Succinyl-CoA synthetase, alpha subunit	38
COG0075	Archaeal aspartate aminotransferase or a related aminotransferase, includes purine catabolism protein PucG	45
COG0076	Glutamate or tyrosine decarboxylase or a related PLP-dependent protein	12
COG0077	Prephenate dehydratase	36
COG0078	Ornithine carbamoyltransferase	44
COG0079	Histidinol-phosphate/aromatic aminotransferase or cobyric acid decarboxylase	39
COG0080	Ribosomal protein L11	21
COG0081	Ribosomal protein L1	18
COG0082	Chorismate synthase	26
COG0083	Homoserine kinase	11
COG0084	Tat protein secretion system quality control protein TatD (DNase activity)	36
COG0085	DNA-directed RNA polymerase, beta subunit/140 kD subunit	167
COG0086	DNA-directed RNA polymerase, beta' subunit/160 kD subunit	108
COG0087	Ribosomal protein L3	25
COG0088	Ribosomal protein L4	20
COG0089	Ribosomal protein L23	10
COG0090	Ribosomal protein L2	33
COG0091	Ribosomal protein L22	8
COG0092	Ribosomal protein S3	23
COG0093	Ribosomal protein L14	21
COG0094	Ribosomal protein L5	27
COG0095	Lipoate-protein ligase A	8
COG0096	Ribosomal protein S8	12
COG0097	Ribosomal protein L6P/L9E	23
COG0098	Ribosomal protein S5	28
COG0099	Ribosomal protein S13	14
COG0100	Ribosomal protein S11	16
COG0101	tRNA U38,U39,U40 pseudouridine synthase TruA	20
COG0102	Ribosomal protein L13	21
COG0103	Ribosomal protein S9	23
COG0104	Adenylosuccinate synthase	56
COG0105	Nucleoside diphosphate kinase	12
COG0106	Phosphoribosylformimino-5-aminoimidazole carboxamide ribonucleotide (ProFAR) isomerase	16
COG0107	Imidazole glycerol phosphate synthase subunit HisF	39
COG0108	3,4-dihydroxy-2-butanone 4-phosphate synthase	18
COG0109	Polyprenyltransferase (heme O synthase)	6
COG0110	Acetyltransferase (isoleucine patch superfamily)	17
COG0111	Phosphoglycerate dehydrogenase or related dehydrogenase	63
COG0112	Glycine/serine hydroxymethyltransferase	54
COG0113	Delta-aminolevulinic acid dehydratase, porphobilinogen synthase	13
COG0114	Fumarate hydratase class II	19
COG0115	Branched-chain amino acid aminotransferase/4-amino-4-deoxychorismate lyase	39
COG0116	23S rRNA G2445 N2-methylase RlmL	12
COG0117	Pyrimidine deaminase domain of riboflavin biosynthesis protein RibD	11
COG0118	Imidazoleglycerol phosphate synthase glutamine amidotransferase subunit HisH	19
COG0119	Isopropylmalate/homocitrate/citramalate synthases	64
COG0120	Ribose 5-phosphate isomerase	7
COG0121	Predicted glutamine amidotransferase	1
COG0122	3-methyladenine DNA glycosylase/8-oxoguanine DNA glycosylase	5
COG0123	Acetoin utilization deacetylase AcuC or a related deacetylase	50
COG0124	Histidyl-tRNA synthetase	47
COG0125	Thymidylate kinase	25
COG0126	3-phosphoglycerate kinase	50
COG0127	Inosine/xanthosine triphosphate pyrophosphatase, all-alpha NTP-PPase family	16
COG0128	5-enolpyruvylshikimate-3-phosphate synthase	42
COG0129	Dihydroxyacid dehydratase/phosphogluconate dehydratase	63
COG0130	tRNA U55 pseudouridine synthase TruB, may also work on U342 of tmRNA	29
COG0131	Imidazoleglycerol phosphate dehydratase HisB	19
COG0132	Dethiobiotin synthetase	4
COG0133	Tryptophan synthase beta chain	30
COG0134	Indole-3-glycerol phosphate synthase	19
COG0135	Phosphoribosylanthranilate isomerase	18
COG0136	Aspartate-semialdehyde dehydrogenase	39
COG0137	Argininosuccinate synthase	52
COG0138	AICAR transformylase/IMP cyclohydrolase PurH	48
COG0139	Phosphoribosyl-AMP cyclohydrolase	12
COG0141	Histidinol dehydrogenase	31
COG0142	Geranylgeranyl pyrophosphate synthase	41
COG0143	Methionyl-tRNA synthetase	60
COG0144	16S rRNA C967 or C1407 C5-methylase, RsmB/RsmF family	13
COG0145	N-methylhydantoinase A/oxoprolinase/acetone carboxylase, beta subunit	35
COG0146	N-methylhydantoinase B/oxoprolinase/acetone carboxylase, alpha subunit	37
COG0147	Anthranilate/para-aminobenzoate synthases component I	50
COG0148	Enolase	77
COG0149	Triosephosphate isomerase	36
COG0150	Phosphoribosylaminoimidazole (AIR) synthetase	33
COG0151	Phosphoribosylamine-glycine ligase	34
COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase	23
COG0153	Galactokinase	20
COG0154	Asp-tRNAAsn/Glu-tRNAGln amidotransferase A subunit or related amidase	66
COG0155	Sulfite reductase, beta subunit (hemoprotein)	3
COG0156	7-keto-8-aminopelargonate synthetase or related enzyme	55
COG0157	Nicotinate-nucleotide pyrophosphorylase	24
COG0158	Fructose-1,6-bisphosphatase	5
COG0159	Tryptophan synthase alpha chain	17
COG0160	4-aminobutyrate aminotransferase or related aminotransferase	58
COG0161	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase	35
COG0162	Tyrosyl-tRNA synthetase	49
COG0163	3-polyprenyl-4-hydroxybenzoate decarboxylase	8
COG0164	Ribonuclease HII	18
COG0165	Argininosuccinate lyase	40
COG0166	Glucose-6-phosphate isomerase	22
COG0167	Dihydroorotate dehydrogenase	53
COG0168	Trk-type K+ transport system, membrane component	23
COG0169	Shikimate 5-dehydrogenase	16
COG0170	Dolichol kinase	1
COG0171	NH3-dependent NAD+ synthetase	33
COG0172	Seryl-tRNA synthetase	56
COG0173	Aspartyl-tRNA synthetase	78
COG0174	Glutamine synthetase	64
COG0175	3'-phosphoadenosine 5'-phosphosulfate sulfotransferase (PAPS reductase)/FAD synthetase or related enzyme	9
COG0176	Transaldolase	18
COG0177	Endonuclease III	34
COG0178	Excinuclease UvrABC ATPase subunit	157
COG0179	2-keto-4-pentenoate hydratase/2-oxohepta-3-ene-1,7-dioic acid hydratase (catechol pathway)	22
COG0180	Tryptophanyl-tRNA synthetase	38
COG0181	Porphobilinogen deaminase	12
COG0182	Methylthioribose-1-phosphate isomerase (methionine salvage pathway), a paralog of eIF-2B alpha subunit	44
COG0183	Acetyl-CoA acetyltransferase	101
COG0184	Ribosomal protein S15P/S13E	11
COG0185	Ribosomal protein S19	8
COG0186	Ribosomal protein S17	6
COG0187	DNA gyrase/topoisomerase IV, subunit B	104
COG0188	DNA gyrase/topoisomerase IV, subunit A	109
COG0189	Glutathione synthase/RimK-type ligase, ATP-grasp superfamily	16
COG0190	5,10-methylene-tetrahydrofolate dehydrogenase/Methenyl tetrahydrofolate cyclohydrolase	47
COG0191	Fructose/tagatose bisphosphate aldolase	39
COG0192	S-adenosylmethionine synthetase	68
COG0193	Peptidyl-tRNA hydrolase	27
COG0194	Guanylate kinase	10
COG0195	Transcription antitermination factor NusA, contains S1 and KH domains	10
COG0196	FAD synthase	18
COG0197	Ribosomal protein L16/L10AE	17
COG0198	Ribosomal protein L24	6
COG0199	Ribosomal protein S14	5
COG0200	Ribosomal protein L15	10
COG0201	Preprotein translocase subunit SecY	48
COG0202	DNA-directed RNA polymerase, alpha subunit/40 kD subunit	37
COG0203	Ribosomal protein L17	12
COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase	15
COG0205	6-phosphofructokinase	74
COG0206	Cell division GTPase FtsZ	39
COG0207	Thymidylate synthase	6
COG0208	Ribonucleotide reductase beta subunit, ferritin-like domain	10
COG0209	Ribonucleotide reductase alpha subunit	84
COG0210	Superfamily I DNA or RNA helicase	102
COG0211	Ribosomal protein L27	15
COG0212	5-formyltetrahydrofolate cyclo-ligase	11
COG0213	Thymidine phosphorylase	22
COG0214	Pyridoxal biosynthesis lyase PdxS	10
COG0215	Cysteinyl-tRNA synthetase	66
COG0216	Protein chain release factor A	34
COG0217	Transcriptional and/or translational regulatory protein YebC/TACO1	40
COG0218	GTP-binding protein EngB required for normal cell division	7
COG0219	tRNA(Leu) C34 or U34 (ribose-2'-O)-methylase TrmL, contains SPOUT domain	3
COG0220	tRNA G46 methylase TrmB	5
COG0222	Ribosomal protein L7/L12	9
COG0223	Methionyl-tRNA formyltransferase	26
COG0224	FoF1-type ATP synthase, gamma subunit	46
COG0225	Peptide methionine sulfoxide reductase MsrA	24
COG0226	ABC-type phosphate transport system, periplasmic component	32
COG0227	Ribosomal protein L28	2
COG0228	Ribosomal protein S16	12
COG0229	Peptide methionine sulfoxide reductase MsrB	7
COG0231	Translation elongation factor P (EF-P)/translation initiation factor 5A (eIF-5A)	22
COG0232	dGTP triphosphohydrolase	31
COG0233	Ribosome recycling factor	20
COG0234	Co-chaperonin GroES (HSP10)	25
COG0235	Ribulose-5-phosphate 4-epimerase/Fuculose-1-phosphate aldolase	23
COG0236	Acyl carrier protein	5
COG0237	Dephospho-CoA kinase	21
COG0238	Ribosomal protein S18	10
COG0239	Fluoride ion exporter CrcB/FEX, affects chromosome condensation	2
COG0240	Glycerol-3-phosphate dehydrogenase	20
COG0241	Histidinol phosphatase or a related phosphatase	9
COG0242	Peptide deformylase	25
COG0243	Anaerobic selenocysteine-containing dehydrogenase	99
COG0244	Ribosomal protein L10	13
COG0245	2C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	15
COG0246	Mannitol-1-phosphate/altronate dehydrogenases	3
COG0247	Fe-S oxidoreductase	76
COG0248	Exopolyphosphatase/pppGpp-phosphohydrolase	15
COG0249	DNA mismatch repair ATPase MutS	66
COG0250	Transcription antitermination factor NusG	25
COG0251	Enamine deaminase RidA, house cleaning of reactive enamine intermediates, YjgF/YER057c/UK114 family	11
COG0252	L-asparaginase/archaeal Glu-tRNAGln amidotransferase subunit D	16
COG0253	Diaminopimelate epimerase	23
COG0254	Ribosomal protein L31	9
COG0255	Ribosomal protein L29	3
COG0256	Ribosomal protein L18	16
COG0258	5'-3' exonuclease	34
COG0259	Pyridoxine/pyridoxamine 5'-phosphate oxidase	2
COG0260	Leucyl aminopeptidase	28
COG0261	Ribosomal protein L21	8
COG0262	Dihydrofolate reductase	4
COG0263	Glutamate 5-kinase	23
COG0264	Translation elongation factor EF-Ts	27
COG0265	Periplasmic serine protease, S1-C subfamily, contain C-terminal PDZ domain	82
COG0266	Formamidopyrimidine-DNA glycosylase	24
COG0268	Ribosomal protein S20	3
COG0269	3-keto-L-gulonate-6-phosphate decarboxylase	3
COG0270	Site-specific DNA-cytosine methylase	30
COG0271	Stress-induced morphogen (activity unknown)	1
COG0272	NAD-dependent DNA ligase	54
COG0274	Deoxyribose-phosphate aldolase	18
COG0275	16S rRNA C1402 N4-methylase RsmH	30
COG0276	Protoheme ferro-lyase (ferrochelatase)	8
COG0277	FAD/FMN-containing dehydrogenase	61
COG0278	Glutaredoxin-related protein	1
COG0279	Phosphoheptose isomerase	21
COG0280	Phosphotransacetylase	26
COG0281	Malic enzyme	36
COG0282	Acetate kinase	33
COG0283	Cytidylate kinase	23
COG0284	Orotidine-5'-phosphate decarboxylase	15
COG0285	Folylpolyglutamate synthase/Dihydropteroate synthase	33
COG0286	Type I restriction-modification system, DNA methylase subunit	93
COG0287	Prephenate dehydrogenase	16
COG0288	Carbonic anhydrase	5
COG0289	Dihydrodipicolinate reductase	14
COG0290	Translation initiation factor IF-3	17
COG0292	Ribosomal protein L20	17
COG0293	23S rRNA U2552 (ribose-2'-O)-methylase RlmE/FtsJ	7
COG0294	Dihydropteroate synthase	18
COG0295	Cytidine deaminase	3
COG0296	1,4-alpha-glucan branching enzyme	41
COG0297	Glycogen synthase	51
COG0298	Hydrogenase maturation factor	7
COG0299	Folate-dependent phosphoribosylglycinamide formyltransferase PurN	12
COG0300	Short-chain dehydrogenase	41
COG0301	Adenylyl- and sulfurtransferase ThiI, participates in tRNA 4-thiouridine and thiamine biosynthesis	8
COG0302	GTP cyclohydrolase I	15
COG0303	Molybdopterin biosynthesis enzyme	45
COG0304	3-oxoacyl-(acyl-carrier-protein) synthase	108
COG0305	Replicative DNA helicase	63
COG0306	Phosphate/sulfate permease	12
COG0307	Riboflavin synthase alpha chain	22
COG0308	Aminopeptidase N	29
COG0309	Hydrogenase maturation factor	30
COG0310	ABC-type Co2+ transport system, permease component	3
COG0311	Glutamine amidotransferase PdxT (pyridoxal biosynthesis)	5
COG0312	Predicted Zn-dependent protease or its inactivated homolog	50
COG0313	16S rRNA C1402 (ribose-2'-O) methylase RsmI	22
COG0314	Molybdopterin synthase catalytic subunit	6
COG0315	Molybdenum cofactor biosynthesis enzyme	14
COG0316	Fe-S cluster assembly iron-binding protein IscA	2
COG0317	(p)ppGpp synthase/hydrolase, HD superfamily	46
COG0318	Acyl-CoA synthetase (AMP-forming)/AMP-acid ligase II	205
COG0319	ssRNA-specific RNase YbeY, 16S rRNA maturation enzyme	12
COG0320	Lipoate synthase	38
COG0321	Lipoate-protein ligase B	11
COG0322	Excinuclease UvrABC, nuclease subunit	61
COG0323	DNA mismatch repair ATPase MutL	35
COG0324	tRNA A37 N6-isopentenylltransferase MiaA	31
COG0325	Uncharacterized pyridoxal phosphate-containing protein, affects Ilv metabolism, UPF0001 family	26
COG0326	Molecular chaperone, HSP90 family	24
COG0327	Putative GTP cyclohydrolase 1 type 2, NIF3 family	12
COG0328	Ribonuclease HI	10
COG0329	Dihydrodipicolinate synthase/N-acetylneuraminate lyase	71
COG0330	Regulator of protease activity HflC, stomatin/prohibitin superfamily	35
COG0331	Malonyl CoA-acyl carrier protein transacylase	36
COG0332	3-oxoacyl-[acyl-carrier-protein] synthase III	59
COG0334	Glutamate dehydrogenase/leucine dehydrogenase	62
COG0335	Ribosomal protein L19	14
COG0336	tRNA G37 N-methylase TrmD	33
COG0337	3-dehydroquinate synthetase	24
COG0338	Site-specific DNA-adenine methylase	21
COG0339	Zn-dependent oligopeptidase	7
COG0340	Biotin-(acetyl-CoA carboxylase) ligase	17
COG0341	Preprotein translocase subunit SecF	14
COG0342	Preprotein translocase subunit SecD	37
COG0343	Queuine/archaeosine tRNA-ribosyltransferase	46
COG0344	Phospholipid biosynthesis protein PlsY, probable glycerol-3-phosphate acyltransferase	16
COG0345	Pyrroline-5-carboxylate reductase	24
COG0347	Nitrogen regulatory protein PII	6
COG0348	Polyferredoxin	5
COG0349	Ribonuclease D	8
COG0350	O6-methylguanine-DNA--protein-cysteine methyltransferase	14
COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase	20
COG0352	Thiamine monophosphate synthase	17
COG0353	Recombinational DNA repair protein RecR	15
COG0355	FoF1-type ATP synthase, epsilon subunit	7
COG0356	FoF1-type ATP synthase, membrane subunit a	8
COG0357	16S rRNA G527 N7-methylase RsmG (former glucose-inhibited division protein B)	9
COG0358	DNA primase (bacterial type)	69
COG0359	Ribosomal protein L9	16
COG0360	Ribosomal protein S6	15
COG0361	Translation initiation factor IF-1	20
COG0362	6-phosphogluconate dehydrogenase	18
COG0363	6-phosphogluconolactonase/Glucosamine-6-phosphate isomerase/deaminase	8
COG0364	Glucose-6-phosphate 1-dehydrogenase	27
COG0365	Acyl-coenzyme A synthetase/AMP-(fatty) acid ligase	94
COG0366	Glycosidase	26
COG0367	Asparagine synthetase B (glutamine-hydrolyzing)	114
COG0369	Sulfite reductase, alpha subunit (flavoprotein)	3
COG0370	Fe2+ transport system protein B	71
COG0371	Glycerol dehydrogenase or related enzyme, iron-containing ADH family	8
COG0372	Citrate synthase	27
COG0373	Glutamyl-tRNA reductase	12
COG0374	Ni,Fe-hydrogenase I large subunit	15
COG0375	Zn finger protein HypA/HybF (possibly regulating hydrogenase expression)	5
COG0376	Catalase (peroxidase I)	14
COG0377	NADH:ubiquinone oxidoreductase 20 kD subunit (chhain B) or related Fe-S oxidoreductase	16
COG0378	Ni2+-binding GTPase involved in regulation of expression and maturation of urease and hydrogenase	16
COG0379	Quinolinate synthase	27
COG0380	Trehalose-6-phosphate synthase	33
COG0381	UDP-N-acetylglucosamine 2-epimerase	56
COG0382	4-hydroxybenzoate polyprenyltransferase	6
COG0383	Alpha-mannosidase	48
COG0384	Predicted epimerase YddE/YHI9, PhzF superfamily	6
COG0385	Predicted Na+-dependent transporter	1
COG0386	Glutathione peroxidase, house-cleaning role in reducing lipid peroxides	6
COG0387	Ca2+/H+ antiporter	2
COG0388	Predicted amidohydrolase	61
COG0389	Nucleotidyltransferase/DNA polymerase involved in DNA repair	26
COG0390	ABC-type iron transport system FetAB, permease component	1
COG0391	Archaeal 2-phospho-L-lactate transferase/Bacterial gluconeogenesis factor, CofD/UPF0052 family	5
COG0393	Uncharacterized conserved protein YbjQ, UPF0145 family	9
COG0394	Protein-tyrosine-phosphatase	24
COG0395	ABC-type glycerol-3-phosphate transport system, permease component	68
COG0396	Fe-S cluster assembly ATPase SufC	18
COG0397	Uncharacterized conserved protein YdiU, UPF0061 family	2
COG0398	Uncharacterized membrane protein YdjX, TVP38/TMEM64 family, SNARE-associated domain	4
COG0399	dTDP-4-amino-4,6-dideoxygalactose transaminase	203
COG0400	Predicted esterase	1
COG0402	Cytosine/adenosine deaminase or related metal-dependent hydrolase	47
COG0403	Glycine cleavage system protein P (pyridoxal-binding), N-terminal domain	27
COG0404	Glycine cleavage system T protein (aminomethyltransferase)	35
COG0405	Gamma-glutamyltranspeptidase	42
COG0406	Broad specificity phosphatase PhoE	17
COG0407	Uroporphyrinogen-III decarboxylase	34
COG0408	Coproporphyrinogen III oxidase	1
COG0409	Hydrogenase maturation factor	33
COG0410	ABC-type branched-chain amino acid transport system, ATPase component	95
COG0411	ABC-type branched-chain amino acid transport system, ATPase component	107
COG0412	Dienelactone hydrolase	8
COG0413	Ketopantoate hydroxymethyltransferase	35
COG0414	Panthothenate synthetase	26
COG0415	Deoxyribodipyrimidine photolyase	8
COG0416	Fatty acid/phospholipid biosynthesis enzyme	19
COG0417	DNA polymerase elongation subunit (family B)	12
COG0418	Dihydroorotase	1
COG0419	DNA repair exonuclease SbcCD ATPase subunit	13
COG0420	DNA repair exonuclease SbcCD nuclease subunit	10
COG0421	Spermidine synthase	21
COG0422	Thiamine biosynthesis protein ThiC	32
COG0423	Glycyl-tRNA synthetase (class II)	36
COG0424	Predicted house-cleaning NTP pyrophosphatase, Maf/HAM1 superfamily	16
COG0425	TusA-related sulfurtransferase	9
COG0426	Flavorubredoxin	31
COG0427	Acyl-CoA hydrolase	22
COG0428	Zinc transporter ZupT	11
COG0430	RNA 3'-terminal phosphate cyclase	13
COG0431	NAD(P)H-dependent FMN reductase	4
COG0432	Thiamin phosphate synthase YjbQ, UPF0047 family	26
COG0433	Archaeal DNA helicase HerA or a related bacterial ATPase, contains HAS-barrel and ATPase domains	9
COG0434	Predicted TIM-barrel enzyme	7
COG0436	Aspartate/methionine/tyrosine aminotransferase	144
COG0437	Fe-S-cluster-containing dehydrogenase component	50
COG0438	Glycosyltransferase involved in cell wall bisynthesis	241
COG0439	Biotin carboxylase	16
COG0440	Acetolactate synthase, small subunit	14
COG0441	Threonyl-tRNA synthetase	90
COG0442	Prolyl-tRNA synthetase	53
COG0443	Molecular chaperone DnaK (HSP70)	118
COG0444	ABC-type dipeptide/oligopeptide/nickel transport system, ATPase component	67
COG0445	tRNA U34 5-carboxymethylaminomethyl modifying enzyme MnmG/GidA	48
COG0446	NADPH-dependent 2,4-dienoyl-CoA reductase, sulfur reductase, or a related oxidoreductase	13
COG0447	1,4-Dihydroxy-2-naphthoyl-CoA synthase	5
COG0448	ADP-glucose pyrophosphorylase	50
COG0449	Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains	87
COG0450	Alkyl hydroperoxide reductase subunit AhpC (peroxiredoxin)	25
COG0451	Nucleoside-diphosphate-sugar epimerase	145
COG0452	Phosphopantothenoylcysteine synthetase/decarboxylase	36
COG0455	MinD-like ATPase involved in chromosome partitioning or flagellar assembly	19
COG0456	Ribosomal protein S18 acetylase RimI and related acetyltransferases	7
COG0457	Tetratricopeptide (TPR) repeat	1
COG0458	Carbamoylphosphate synthase large subunit	97
COG0459	Chaperonin GroEL (HSP60 family)	111
COG0460	Homoserine dehydrogenase	25
COG0461	Orotate phosphoribosyltransferase	15
COG0462	Phosphoribosylpyrophosphate synthetase	58
COG0463	Glycosyltransferase involved in cell wall bisynthesis	115
COG0464	AAA+-type ATPase, SpoVK/Ycf46/Vps4 family	22
COG0465	ATP-dependent Zn proteases	64
COG0466	ATP-dependent Lon protease, bacterial type	108
COG0467	RecA-superfamily ATPase, KaiC/GvpD/RAD55 family	9
COG0468	RecA/RadA recombinase	51
COG0469	Pyruvate kinase	36
COG0471	Di- and tricarboxylate transporter	1
COG0472	UDP-N-acetylmuramyl pentapeptide phosphotransferase/UDP-N-acetylglucosamine-1-phosphate transferase	33
COG0473	Isocitrate/isopropylmalate dehydrogenase	59
COG0474	Magnesium-transporting ATPase (P-type)	109
COG0475	Kef-type K+ transport system, membrane component KefB	6
COG0476	Molybdopterin or thiamine biosynthesis adenylyltransferase	17
COG0479	Succinate dehydrogenase/fumarate reductase, Fe-S protein subunit	16
COG0480	Translation elongation factor EF-G, a GTPase	177
COG0481	Translation elongation factor EF-4, membrane-bound GTPase	64
COG0482	tRNA U34 2-thiouridine synthase MnmA/TrmU, contains the PP-loop ATPase domain	39
COG0483	Archaeal fructose-1,6-bisphosphatase or related enzyme of inositol monophosphatase family	34
COG0484	DnaJ-class molecular chaperone with C-terminal Zn finger domain	91
COG0486	tRNA U34 5-carboxymethylaminomethyl modifying GTPase MnmE/TrmE	29
COG0488	ATPase components of ABC transporters with duplicated ATPase domains	80
COG0489	Chromosome partitioning ATPase, Mrp family, contains Fe-S cluster	54
COG0490	K+/H+ antiporter YhaU, regulatory subunit KhtT	3
COG0491	Glyoxylase or a related metal-dependent hydrolase, beta-lactamase superfamily II	15
COG0492	Thioredoxin reductase	44
COG0493	NADPH-dependent glutamate synthase beta chain or related oxidoreductase	138
COG0494	8-oxo-dGTP pyrophosphatase MutT and related house-cleaning NTP pyrophosphohydrolases, NUDIX family	1
COG0495	Leucyl-tRNA synthetase	110
COG0496	Broad specificity polyphosphatase and 5'/3'-nucleotidase SurE	18
COG0497	DNA repair ATPase RecN	26
COG0498	Threonine synthase	44
COG0499	S-adenosylhomocysteine hydrolase	70
COG0501	Zn-dependent protease with chaperone function	22
COG0502	Biotin synthase or related enzyme	7
COG0503	Adenine/guanine phosphoribosyltransferase or related PRPP-binding protein	16
COG0504	CTP synthase (UTP-ammonia lyase)	61
COG0505	Carbamoylphosphate synthase small subunit	28
COG0506	Proline dehydrogenase	4
COG0507	ATP-dependent exoDNAse (exonuclease V), alpha subunit, helicase superfamily I	32
COG0508	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide acyltransferase (E2) component	37
COG0509	Glycine cleavage system H protein (lipoate-binding)	21
COG0510	Thiamine kinase and related kinases	2
COG0511	Biotin carboxyl carrier protein	9
COG0512	Anthranilate/para-aminobenzoate synthase component II	21
COG0513	Superfamily II DNA and RNA helicase	60
COG0514	Superfamily II DNA helicase RecQ	27
COG0515	Serine/threonine protein kinase	184
COG0516	IMP dehydrogenase/GMP reductase	12
COG0517	CBS domain	5
COG0518	GMP synthase - Glutamine amidotransferase domain	24
COG0519	GMP synthase, PP-ATPase domain/subunit	44
COG0520	Selenocysteine lyase/Cysteine desulfurase	72
COG0521	Molybdopterin biosynthesis enzyme MoaB	10
COG0522	Ribosomal protein S4 or related protein	24
COG0523	GTPase, G3E family	3
COG0524	Sugar or nucleoside kinase, ribokinase family	58
COG0525	Valyl-tRNA synthetase	120
COG0526	Thiol-disulfide isomerase or thioredoxin	7
COG0527	Aspartokinase	32
COG0528	Uridylate kinase	33
COG0529	Adenylylsulfate kinase or related kinase	18
COG0530	Ca2+/Na+ antiporter	10
COG0531	Amino acid transporter	5
COG0532	Translation initiation factor IF-2, a GTPase	73
COG0533	tRNA A37 threonylcarbamoyltransferase TsaD	39
COG0534	Na+-driven multidrug efflux pump	18
COG0535	Radical SAM superfamily enzyme, MoaA/NifB/PqqE/SkfB family	60
