COG ID	COG Name	Gene Count
COG0046	Phosphoribosylformylglycinamidine (FGAM) synthase, synthetase domain	144
COG0047	Phosphoribosylformylglycinamidine (FGAM) synthase, glutamine amidotransferase domain	67
COG0048	Ribosomal protein S12	64
COG0049	Ribosomal protein S7	65
COG0050	Translation elongation factor EF-Tu, a GTPase	143
COG0051	Ribosomal protein S10	57
COG0052	Ribosomal protein S2	88
COG0053	Divalent metal cation (Fe/Co/Zn/Cd) transporter	78
COG0054	6,7-dimethyl-8-ribityllumazine synthase (Riboflavin synthase beta chain)	53
COG0055	FoF1-type ATP synthase, beta subunit	130
COG0056	FoF1-type ATP synthase, alpha subunit	122
COG0057	Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase	160
COG0058	Glucan phosphorylase	67
COG0059	Ketol-acid reductoisomerase	98
COG0060	Isoleucyl-tRNA synthetase	178
COG0061	NAD kinase	59
COG0062	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate epimerase domain	16
COG0063	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate dehydratase domain	64
COG0064	Asp-tRNAAsn/Glu-tRNAGln amidotransferase B subunit	83
COG0065	Homoaconitase/3-isopropylmalate dehydratase large subunit	118
COG0066	3-isopropylmalate dehydratase small subunit	71
COG0067	Glutamate synthase domain 1	81
COG0068	Hydrogenase maturation factor HypF (carbamoyltransferase)	15
COG0069	Glutamate synthase domain 2	113
COG0070	Glutamate synthase domain 3	63
COG0071	Molecular chaperone IbpA, HSP20 family	74
COG0072	Phenylalanyl-tRNA synthetase beta subunit	123
COG0073	tRNA-binding EMAP/Myf domain	66
COG0074	Succinyl-CoA synthetase, alpha subunit	97
COG0075	Archaeal aspartate aminotransferase or a related aminotransferase, includes purine catabolism protein PucG	64
COG0076	Glutamate or tyrosine decarboxylase or a related PLP-dependent protein	55
COG0077	Prephenate dehydratase	75
COG0078	Ornithine carbamoyltransferase	90
COG0079	Histidinol-phosphate/aromatic aminotransferase or cobyric acid decarboxylase	117
COG0080	Ribosomal protein L11	71
COG0081	Ribosomal protein L1	79
COG0082	Chorismate synthase	101
COG0083	Homoserine kinase	39
COG0084	Tat protein secretion system quality control protein TatD (DNase activity)	120
COG0085	DNA-directed RNA polymerase, beta subunit/140 kD subunit	277
COG0086	DNA-directed RNA polymerase, beta' subunit/160 kD subunit	200
COG0087	Ribosomal protein L3	73
COG0088	Ribosomal protein L4	66
COG0089	Ribosomal protein L23	48
COG0090	Ribosomal protein L2	65
COG0091	Ribosomal protein L22	51
COG0092	Ribosomal protein S3	61
COG0093	Ribosomal protein L14	65
COG0094	Ribosomal protein L5	68
COG0095	Lipoate-protein ligase A	10
COG0096	Ribosomal protein S8	65
COG0097	Ribosomal protein L6P/L9E	72
COG0098	Ribosomal protein S5	61
COG0099	Ribosomal protein S13	54
COG0100	Ribosomal protein S11	56
COG0101	tRNA U38,U39,U40 pseudouridine synthase TruA	76
COG0102	Ribosomal protein L13	65
COG0103	Ribosomal protein S9	62
COG0104	Adenylosuccinate synthase	110
COG0105	Nucleoside diphosphate kinase	60
COG0106	Phosphoribosylformimino-5-aminoimidazole carboxamide ribonucleotide (ProFAR) isomerase	71
COG0107	Imidazole glycerol phosphate synthase subunit HisF	73
COG0108	3,4-dihydroxy-2-butanone 4-phosphate synthase	66
COG0109	Polyprenyltransferase (heme O synthase)	80
COG0110	Acetyltransferase (isoleucine patch superfamily)	79
COG0111	Phosphoglycerate dehydrogenase or related dehydrogenase	207
COG0112	Glycine/serine hydroxymethyltransferase	127
COG0113	Delta-aminolevulinic acid dehydratase, porphobilinogen synthase	78
COG0114	Fumarate hydratase class II	64
COG0115	Branched-chain amino acid aminotransferase/4-amino-4-deoxychorismate lyase	159
COG0116	23S rRNA G2445 N2-methylase RlmL	59
COG0117	Pyrimidine deaminase domain of riboflavin biosynthesis protein RibD	49
COG0118	Imidazoleglycerol phosphate synthase glutamine amidotransferase subunit HisH	75
COG0119	Isopropylmalate/homocitrate/citramalate synthases	205
COG0120	Ribose 5-phosphate isomerase	26
COG0121	Predicted glutamine amidotransferase	28
COG0122	3-methyladenine DNA glycosylase/8-oxoguanine DNA glycosylase	51
COG0123	Acetoin utilization deacetylase AcuC or a related deacetylase	87
COG0124	Histidyl-tRNA synthetase	100
COG0125	Thymidylate kinase	74
COG0126	3-phosphoglycerate kinase	111
COG0127	Inosine/xanthosine triphosphate pyrophosphatase, all-alpha NTP-PPase family	65
COG0128	5-enolpyruvylshikimate-3-phosphate synthase	107
COG0129	Dihydroxyacid dehydratase/phosphogluconate dehydratase	208
COG0130	tRNA U55 pseudouridine synthase TruB, may also work on U342 of tmRNA	79
COG0131	Imidazoleglycerol phosphate dehydratase HisB	57
COG0132	Dethiobiotin synthetase	29
COG0133	Tryptophan synthase beta chain	110
COG0134	Indole-3-glycerol phosphate synthase	63
COG0135	Phosphoribosylanthranilate isomerase	47
COG0136	Aspartate-semialdehyde dehydrogenase	98
COG0137	Argininosuccinate synthase	90
COG0138	AICAR transformylase/IMP cyclohydrolase PurH	135
COG0139	Phosphoribosyl-AMP cyclohydrolase	48
COG0140	Phosphoribosyl-ATP pyrophosphohydrolase	43
COG0141	Histidinol dehydrogenase	92
COG0142	Geranylgeranyl pyrophosphate synthase	163
COG0143	Methionyl-tRNA synthetase	115
COG0144	16S rRNA C967 or C1407 C5-methylase, RsmB/RsmF family	116
COG0145	N-methylhydantoinase A/oxoprolinase/acetone carboxylase, beta subunit	56
COG0146	N-methylhydantoinase B/oxoprolinase/acetone carboxylase, alpha subunit	36
COG0147	Anthranilate/para-aminobenzoate synthases component I	161
COG0148	Enolase	135
COG0149	Triosephosphate isomerase	79
COG0150	Phosphoribosylaminoimidazole (AIR) synthetase	84
COG0151	Phosphoribosylamine-glycine ligase	114
COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase	84
COG0153	Galactokinase	46
COG0154	Asp-tRNAAsn/Glu-tRNAGln amidotransferase A subunit or related amidase	214
COG0155	Sulfite reductase, beta subunit (hemoprotein)	64
COG0156	7-keto-8-aminopelargonate synthetase or related enzyme	119
COG0157	Nicotinate-nucleotide pyrophosphorylase	69
COG0158	Fructose-1,6-bisphosphatase	45
COG0159	Tryptophan synthase alpha chain	81
COG0160	4-aminobutyrate aminotransferase or related aminotransferase	107
COG0161	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase	131
COG0162	Tyrosyl-tRNA synthetase	88
COG0163	3-polyprenyl-4-hydroxybenzoate decarboxylase	36
COG0164	Ribonuclease HII	78
COG0165	Argininosuccinate lyase	93
COG0166	Glucose-6-phosphate isomerase	105
COG0167	Dihydroorotate dehydrogenase	103
COG0168	Trk-type K+ transport system, membrane component	71
COG0169	Shikimate 5-dehydrogenase	91
COG0170	Dolichol kinase	5
COG0171	NH3-dependent NAD+ synthetase	69
COG0172	Seryl-tRNA synthetase	102
COG0173	Aspartyl-tRNA synthetase	135
COG0174	Glutamine synthetase	173
COG0175	3'-phosphoadenosine 5'-phosphosulfate sulfotransferase (PAPS reductase)/FAD synthetase or related enzyme	84
COG0176	Transaldolase	73
COG0177	Endonuclease III	72
COG0178	Excinuclease UvrABC ATPase subunit	285
COG0179	2-keto-4-pentenoate hydratase/2-oxohepta-3-ene-1,7-dioic acid hydratase (catechol pathway)	147
COG0180	Tryptophanyl-tRNA synthetase	85
COG0181	Porphobilinogen deaminase	56
COG0182	Methylthioribose-1-phosphate isomerase (methionine salvage pathway), a paralog of eIF-2B alpha subunit	31
COG0183	Acetyl-CoA acetyltransferase	289
COG0184	Ribosomal protein S15P/S13E	43
COG0185	Ribosomal protein S19	44
COG0186	Ribosomal protein S17	55
COG0187	DNA gyrase/topoisomerase IV, subunit B	304
COG0188	DNA gyrase/topoisomerase IV, subunit A	302
COG0189	Glutathione synthase/RimK-type ligase, ATP-grasp superfamily	85
COG0190	5,10-methylene-tetrahydrofolate dehydrogenase/Methenyl tetrahydrofolate cyclohydrolase	95
COG0191	Fructose/tagatose bisphosphate aldolase	95
COG0192	S-adenosylmethionine synthetase	118
COG0193	Peptidyl-tRNA hydrolase	67
COG0194	Guanylate kinase	71
COG0195	Transcription antitermination factor NusA, contains S1 and KH domains	50
COG0196	FAD synthase	92
COG0197	Ribosomal protein L16/L10AE	59
COG0198	Ribosomal protein L24	53
COG0199	Ribosomal protein S14	44
COG0200	Ribosomal protein L15	58
COG0201	Preprotein translocase subunit SecY	108
COG0202	DNA-directed RNA polymerase, alpha subunit/40 kD subunit	89
COG0203	Ribosomal protein L17	57
COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase	187
COG0205	6-phosphofructokinase	44
COG0206	Cell division GTPase FtsZ	80
COG0207	Thymidylate synthase	101
COG0208	Ribonucleotide reductase beta subunit, ferritin-like domain	144
COG0209	Ribonucleotide reductase alpha subunit	279
COG0210	Superfamily I DNA or RNA helicase	303
COG0211	Ribosomal protein L27	54
COG0212	5-formyltetrahydrofolate cyclo-ligase	59
COG0213	Thymidine phosphorylase	41
COG0214	Pyridoxal biosynthesis lyase PdxS	29
COG0215	Cysteinyl-tRNA synthetase	149
COG0216	Protein chain release factor A	108
COG0217	Transcriptional and/or translational regulatory protein YebC/TACO1	92
COG0218	GTP-binding protein EngB required for normal cell division	52
COG0219	tRNA(Leu) C34 or U34 (ribose-2'-O)-methylase TrmL, contains SPOUT domain	47
COG0220	tRNA G46 methylase TrmB	62
COG0221	Inorganic pyrophosphatase	60
COG0222	Ribosomal protein L7/L12	55
COG0223	Methionyl-tRNA formyltransferase	118
COG0224	FoF1-type ATP synthase, gamma subunit	92
COG0225	Peptide methionine sulfoxide reductase MsrA	72
COG0226	ABC-type phosphate transport system, periplasmic component	88
COG0227	Ribosomal protein L28	41
COG0228	Ribosomal protein S16	47
COG0229	Peptide methionine sulfoxide reductase MsrB	61
COG0230	Ribosomal protein L34	39
COG0231	Translation elongation factor P (EF-P)/translation initiation factor 5A (eIF-5A)	51
COG0232	dGTP triphosphohydrolase	70
COG0233	Ribosome recycling factor	66
COG0234	Co-chaperonin GroES (HSP10)	80
COG0235	Ribulose-5-phosphate 4-epimerase/Fuculose-1-phosphate aldolase	94
COG0236	Acyl carrier protein	83
COG0237	Dephospho-CoA kinase	62
COG0238	Ribosomal protein S18	47
COG0239	Fluoride ion exporter CrcB/FEX, affects chromosome condensation	54
COG0240	Glycerol-3-phosphate dehydrogenase	87
COG0241	Histidinol phosphatase or a related phosphatase	47
COG0242	Peptide deformylase	101
COG0243	Anaerobic selenocysteine-containing dehydrogenase	267
COG0244	Ribosomal protein L10	59
COG0245	2C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	63
COG0246	Mannitol-1-phosphate/altronate dehydrogenases	38
COG0247	Fe-S oxidoreductase	177
COG0248	Exopolyphosphatase/pppGpp-phosphohydrolase	109
COG0249	DNA mismatch repair ATPase MutS	168
COG0250	Transcription antitermination factor NusG	86
COG0251	Enamine deaminase RidA, house cleaning of reactive enamine intermediates, YjgF/YER057c/UK114 family	124
COG0252	L-asparaginase/archaeal Glu-tRNAGln amidotransferase subunit D	50
COG0253	Diaminopimelate epimerase	86
COG0254	Ribosomal protein L31	47
COG0255	Ribosomal protein L29	46
COG0256	Ribosomal protein L18	52
COG0257	Ribosomal protein L36	16
COG0258	5'-3' exonuclease	126
COG0259	Pyridoxine/pyridoxamine 5'-phosphate oxidase	58
COG0260	Leucyl aminopeptidase	100
COG0261	Ribosomal protein L21	57
COG0262	Dihydrofolate reductase	68
COG0263	Glutamate 5-kinase	63
COG0264	Translation elongation factor EF-Ts	91
COG0265	Periplasmic serine protease, S1-C subfamily, contain C-terminal PDZ domain	188
COG0266	Formamidopyrimidine-DNA glycosylase	74
COG0267	Ribosomal protein L33	44
COG0268	Ribosomal protein S20	50
COG0269	3-keto-L-gulonate-6-phosphate decarboxylase	2
COG0270	Site-specific DNA-cytosine methylase	111
COG0271	Stress-induced morphogen (activity unknown)	16
COG0272	NAD-dependent DNA ligase	205
COG0274	Deoxyribose-phosphate aldolase	44
COG0275	16S rRNA C1402 N4-methylase RsmH	89
COG0276	Protoheme ferro-lyase (ferrochelatase)	51
COG0277	FAD/FMN-containing dehydrogenase	226
COG0278	Glutaredoxin-related protein	23
COG0279	Phosphoheptose isomerase	49
COG0280	Phosphotransacetylase	75
COG0281	Malic enzyme	118
COG0282	Acetate kinase	36
COG0283	Cytidylate kinase	75
COG0284	Orotidine-5'-phosphate decarboxylase	68
COG0285	Folylpolyglutamate synthase/Dihydropteroate synthase	94
COG0286	Type I restriction-modification system, DNA methylase subunit	111
COG0287	Prephenate dehydrogenase	55
COG0288	Carbonic anhydrase	90
COG0289	Dihydrodipicolinate reductase	67
COG0290	Translation initiation factor IF-3	59
COG0291	Ribosomal protein L35	42
COG0292	Ribosomal protein L20	55
COG0293	23S rRNA U2552 (ribose-2'-O)-methylase RlmE/FtsJ	36
COG0294	Dihydropteroate synthase	80
COG0295	Cytidine deaminase	33
COG0296	1,4-alpha-glucan branching enzyme	93
COG0297	Glycogen synthase	41
COG0298	Hydrogenase maturation factor	8
COG0299	Folate-dependent phosphoribosylglycinamide formyltransferase PurN	69
COG0300	Short-chain dehydrogenase	156
COG0301	Adenylyl- and sulfurtransferase ThiI, participates in tRNA 4-thiouridine and thiamine biosynthesis	15
COG0302	GTP cyclohydrolase I	84
COG0303	Molybdopterin biosynthesis enzyme	104
COG0304	3-oxoacyl-(acyl-carrier-protein) synthase	170
COG0305	Replicative DNA helicase	186
COG0306	Phosphate/sulfate permease	60
COG0307	Riboflavin synthase alpha chain	73
COG0308	Aminopeptidase N	146
COG0309	Hydrogenase maturation factor	9
COG0310	ABC-type Co2+ transport system, permease component	21
COG0311	Glutamine amidotransferase PdxT (pyridoxal biosynthesis)	20
COG0312	Predicted Zn-dependent protease or its inactivated homolog	98
COG0313	16S rRNA C1402 (ribose-2'-O) methylase RsmI	95
COG0314	Molybdopterin synthase catalytic subunit	35
COG0315	Molybdenum cofactor biosynthesis enzyme	36
COG0316	Fe-S cluster assembly iron-binding protein IscA	80
COG0317	(p)ppGpp synthase/hydrolase, HD superfamily	213
COG0318	Acyl-CoA synthetase (AMP-forming)/AMP-acid ligase II	336
COG0319	ssRNA-specific RNase YbeY, 16S rRNA maturation enzyme	59
COG0320	Lipoate synthase	70
COG0321	Lipoate-protein ligase B	58
COG0322	Excinuclease UvrABC, nuclease subunit	127
COG0323	DNA mismatch repair ATPase MutL	90
COG0324	tRNA A37 N6-isopentenylltransferase MiaA	92
COG0325	Uncharacterized pyridoxal phosphate-containing protein, affects Ilv metabolism, UPF0001 family	77
COG0326	Molecular chaperone, HSP90 family	98
COG0327	Putative GTP cyclohydrolase 1 type 2, NIF3 family	45
COG0328	Ribonuclease HI	95
COG0329	Dihydrodipicolinate synthase/N-acetylneuraminate lyase	141
COG0330	Regulator of protease activity HflC, stomatin/prohibitin superfamily	147
COG0331	Malonyl CoA-acyl carrier protein transacylase	91
COG0332	3-oxoacyl-[acyl-carrier-protein] synthase III	130
COG0333	Ribosomal protein L32	35
COG0334	Glutamate dehydrogenase/leucine dehydrogenase	76
COG0335	Ribosomal protein L19	59
COG0336	tRNA G37 N-methylase TrmD	65
COG0337	3-dehydroquinate synthetase	76
COG0338	Site-specific DNA-adenine methylase	30
COG0339	Zn-dependent oligopeptidase	122
COG0340	Biotin-(acetyl-CoA carboxylase) ligase	59
COG0341	Preprotein translocase subunit SecF	72
COG0342	Preprotein translocase subunit SecD	116
COG0343	Queuine/archaeosine tRNA-ribosyltransferase	104
COG0344	Phospholipid biosynthesis protein PlsY, probable glycerol-3-phosphate acyltransferase	39
COG0345	Pyrroline-5-carboxylate reductase	83
COG0346	Catechol 2,3-dioxygenase or other lactoylglutathione lyase family enzyme	82
COG0347	Nitrogen regulatory protein PII	77
COG0348	Polyferredoxin	84
COG0349	Ribonuclease D	46
COG0350	O6-methylguanine-DNA--protein-cysteine methyltransferase	59
COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase	39
COG0352	Thiamine monophosphate synthase	57
COG0353	Recombinational DNA repair protein RecR	81
COG0354	Folate-binding Fe-S cluster repair protein YgfZ, possible role in tRNA modification	54
COG0355	FoF1-type ATP synthase, epsilon subunit	55
COG0356	FoF1-type ATP synthase, membrane subunit a	78
COG0357	16S rRNA G527 N7-methylase RsmG (former glucose-inhibited division protein B)	64
COG0358	DNA primase (bacterial type)	146
COG0359	Ribosomal protein L9	57
COG0360	Ribosomal protein S6	44
COG0361	Translation initiation factor IF-1	57
COG0362	6-phosphogluconate dehydrogenase	34
COG0363	6-phosphogluconolactonase/Glucosamine-6-phosphate isomerase/deaminase	52
COG0364	Glucose-6-phosphate 1-dehydrogenase	76
COG0365	Acyl-coenzyme A synthetase/AMP-(fatty) acid ligase	284
COG0366	Glycosidase	200
COG0367	Asparagine synthetase B (glutamine-hydrolyzing)	111
COG0368	Cobalamin synthase	19
COG0369	Sulfite reductase, alpha subunit (flavoprotein)	37
COG0370	Fe2+ transport system protein B	76
COG0371	Glycerol dehydrogenase or related enzyme, iron-containing ADH family	14
COG0372	Citrate synthase	116
COG0373	Glutamyl-tRNA reductase	67
COG0374	Ni,Fe-hydrogenase I large subunit	27
COG0375	Zn finger protein HypA/HybF (possibly regulating hydrogenase expression)	6
COG0376	Catalase (peroxidase I)	136
COG0377	NADH:ubiquinone oxidoreductase 20 kD subunit (chhain B) or related Fe-S oxidoreductase	61
COG0378	Ni2+-binding GTPase involved in regulation of expression and maturation of urease and hydrogenase	29
COG0379	Quinolinate synthase	53
COG0380	Trehalose-6-phosphate synthase	20
COG0381	UDP-N-acetylglucosamine 2-epimerase	84
COG0382	4-hydroxybenzoate polyprenyltransferase	102
COG0383	Alpha-mannosidase	5
COG0384	Predicted epimerase YddE/YHI9, PhzF superfamily	30
COG0385	Predicted Na+-dependent transporter	47
COG0386	Glutathione peroxidase, house-cleaning role in reducing lipid peroxides	71
COG0387	Ca2+/H+ antiporter	14
COG0388	Predicted amidohydrolase	198
COG0389	Nucleotidyltransferase/DNA polymerase involved in DNA repair	120
COG0390	ABC-type iron transport system FetAB, permease component	9
COG0391	Archaeal 2-phospho-L-lactate transferase/Bacterial gluconeogenesis factor, CofD/UPF0052 family	13
COG0392	Uncharacterized membrane protein YbhN, UPF0104 family	27
COG0393	Uncharacterized conserved protein YbjQ, UPF0145 family	11
COG0394	Protein-tyrosine-phosphatase	85
COG0395	ABC-type glycerol-3-phosphate transport system, permease component	163
COG0396	Fe-S cluster assembly ATPase SufC	42
COG0397	Uncharacterized conserved protein YdiU, UPF0061 family	55
COG0398	Uncharacterized membrane protein YdjX, TVP38/TMEM64 family, SNARE-associated domain	30
COG0399	dTDP-4-amino-4,6-dideoxygalactose transaminase	208
COG0400	Predicted esterase	40
COG0401	Uncharacterized membrane protein YqaE, homolog of Blt101, UPF0057 family	6
COG0402	Cytosine/adenosine deaminase or related metal-dependent hydrolase	97
COG0403	Glycine cleavage system protein P (pyridoxal-binding), N-terminal domain	68
COG0404	Glycine cleavage system T protein (aminomethyltransferase)	113
COG0405	Gamma-glutamyltranspeptidase	178
COG0406	Broad specificity phosphatase PhoE	134
COG0407	Uroporphyrinogen-III decarboxylase	75
COG0408	Coproporphyrinogen III oxidase	49
COG0409	Hydrogenase maturation factor	15
COG0410	ABC-type branched-chain amino acid transport system, ATPase component	174
COG0411	ABC-type branched-chain amino acid transport system, ATPase component	167
COG0412	Dienelactone hydrolase	89
COG0413	Ketopantoate hydroxymethyltransferase	73
COG0414	Panthothenate synthetase	67
COG0415	Deoxyribodipyrimidine photolyase	183
COG0416	Fatty acid/phospholipid biosynthesis enzyme	58
COG0417	DNA polymerase elongation subunit (family B)	91
COG0418	Dihydroorotase	31
COG0419	DNA repair exonuclease SbcCD ATPase subunit	84
COG0420	DNA repair exonuclease SbcCD nuclease subunit	44
COG0421	Spermidine synthase	46
COG0422	Thiamine biosynthesis protein ThiC	41
COG0423	Glycyl-tRNA synthetase (class II)	65
COG0424	Predicted house-cleaning NTP pyrophosphatase, Maf/HAM1 superfamily	96
COG0425	TusA-related sulfurtransferase	31
COG0426	Flavorubredoxin	23
COG0427	Acyl-CoA hydrolase	62
COG0428	Zinc transporter ZupT	59
COG0429	Predicted hydrolase of the alpha/beta-hydrolase fold	32
COG0430	RNA 3'-terminal phosphate cyclase	2
COG0431	NAD(P)H-dependent FMN reductase	30
COG0432	Thiamin phosphate synthase YjbQ, UPF0047 family	16
COG0433	Archaeal DNA helicase HerA or a related bacterial ATPase, contains HAS-barrel and ATPase domains	23
COG0434	Predicted TIM-barrel enzyme	2
COG0435	Glutathionyl-hydroquinone reductase	10
COG0436	Aspartate/methionine/tyrosine aminotransferase	313
COG0437	Fe-S-cluster-containing dehydrogenase component	97
COG0438	Glycosyltransferase involved in cell wall bisynthesis	545
COG0439	Biotin carboxylase	46
COG0440	Acetolactate synthase, small subunit	52
COG0441	Threonyl-tRNA synthetase	133
COG0442	Prolyl-tRNA synthetase	117
COG0443	Molecular chaperone DnaK (HSP70)	270
COG0444	ABC-type dipeptide/oligopeptide/nickel transport system, ATPase component	111
COG0445	tRNA U34 5-carboxymethylaminomethyl modifying enzyme MnmG/GidA	120
COG0446	NADPH-dependent 2,4-dienoyl-CoA reductase, sulfur reductase, or a related oxidoreductase	133
COG0447	1,4-Dihydroxy-2-naphthoyl-CoA synthase	38
COG0448	ADP-glucose pyrophosphorylase	47
COG0449	Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains	159
COG0450	Alkyl hydroperoxide reductase subunit AhpC (peroxiredoxin)	83
COG0451	Nucleoside-diphosphate-sugar epimerase	509
COG0452	Phosphopantothenoylcysteine synthetase/decarboxylase	79
COG0454	N-acetyltransferase, GNAT superfamily (includes histone acetyltransferase HPA2)	77
COG0455	MinD-like ATPase involved in chromosome partitioning or flagellar assembly	31
COG0456	Ribosomal protein S18 acetylase RimI and related acetyltransferases	155
COG0457	Tetratricopeptide (TPR) repeat	237
COG0458	Carbamoylphosphate synthase large subunit	151
COG0459	Chaperonin GroEL (HSP60 family)	245
COG0460	Homoserine dehydrogenase	87
COG0461	Orotate phosphoribosyltransferase	72
COG0462	Phosphoribosylpyrophosphate synthetase	105
COG0463	Glycosyltransferase involved in cell wall bisynthesis	365
COG0464	AAA+-type ATPase, SpoVK/Ycf46/Vps4 family	55
COG0465	ATP-dependent Zn proteases	189
COG0466	ATP-dependent Lon protease, bacterial type	175
COG0467	RecA-superfamily ATPase, KaiC/GvpD/RAD55 family	9
COG0468	RecA/RadA recombinase	92
COG0469	Pyruvate kinase	132
COG0470	DNA polymerase III, delta prime subunit	80
COG0471	Di- and tricarboxylate transporter	67
COG0472	UDP-N-acetylmuramyl pentapeptide phosphotransferase/UDP-N-acetylglucosamine-1-phosphate transferase	163
COG0473	Isocitrate/isopropylmalate dehydrogenase	128
COG0474	Magnesium-transporting ATPase (P-type)	120
COG0475	Kef-type K+ transport system, membrane component KefB	73
COG0476	Molybdopterin or thiamine biosynthesis adenylyltransferase	68
COG0477	MFS family permease	695
COG0478	RIO-like serine/threonine protein kinase fused to N-terminal HTH domain	1
COG0479	Succinate dehydrogenase/fumarate reductase, Fe-S protein subunit	83
COG0480	Translation elongation factor EF-G, a GTPase	195
COG0481	Translation elongation factor EF-4, membrane-bound GTPase	136
COG0482	tRNA U34 2-thiouridine synthase MnmA/TrmU, contains the PP-loop ATPase domain	107
COG0483	Archaeal fructose-1,6-bisphosphatase or related enzyme of inositol monophosphatase family	98
COG0484	DnaJ-class molecular chaperone with C-terminal Zn finger domain	212
COG0486	tRNA U34 5-carboxymethylaminomethyl modifying GTPase MnmE/TrmE	89
COG0488	ATPase components of ABC transporters with duplicated ATPase domains	429
COG0489	Chromosome partitioning ATPase, Mrp family, contains Fe-S cluster	116
COG0490	K+/H+ antiporter YhaU, regulatory subunit KhtT	3
COG0491	Glyoxylase or a related metal-dependent hydrolase, beta-lactamase superfamily II	242
COG0492	Thioredoxin reductase	167
COG0493	NADPH-dependent glutamate synthase beta chain or related oxidoreductase	168
COG0494	8-oxo-dGTP pyrophosphatase MutT and related house-cleaning NTP pyrophosphohydrolases, NUDIX family	210
COG0495	Leucyl-tRNA synthetase	192
COG0496	Broad specificity polyphosphatase and 5'/3'-nucleotidase SurE	51
COG0497	DNA repair ATPase RecN	119
COG0498	Threonine synthase	89
COG0499	S-adenosylhomocysteine hydrolase	108
COG0500	SAM-dependent methyltransferase	99
COG0501	Zn-dependent protease with chaperone function	107
COG0502	Biotin synthase or related enzyme	57
COG0503	Adenine/guanine phosphoribosyltransferase or related PRPP-binding protein	48
COG0504	CTP synthase (UTP-ammonia lyase)	122
COG0505	Carbamoylphosphate synthase small subunit	110
COG0506	Proline dehydrogenase	26
COG0507	ATP-dependent exoDNAse (exonuclease V), alpha subunit, helicase superfamily I	82
COG0508	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide acyltransferase (E2) component	260
COG0509	Glycine cleavage system H protein (lipoate-binding)	67
COG0510	Thiamine kinase and related kinases	6
COG0511	Biotin carboxyl carrier protein	86
COG0512	Anthranilate/para-aminobenzoate synthase component II	78
