COG ID	COG Name	Gene Count
COG0197	Ribosomal protein L16/L10AE	9
COG0198	Ribosomal protein L24	9
COG0199	Ribosomal protein S14	8
COG0200	Ribosomal protein L15	10
COG0201	Preprotein translocase subunit SecY	21
COG0202	DNA-directed RNA polymerase, alpha subunit/40 kD subunit	15
COG0203	Ribosomal protein L17	10
COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase	53
COG0205	6-phosphofructokinase	15
COG0206	Cell division GTPase FtsZ	16
COG0207	Thymidylate synthase	14
COG0208	Ribonucleotide reductase beta subunit, ferritin-like domain	14
COG0209	Ribonucleotide reductase alpha subunit	43
COG0210	Superfamily I DNA or RNA helicase	59
COG0211	Ribosomal protein L27	9
COG0212	5-formyltetrahydrofolate cyclo-ligase	15
COG0213	Thymidine phosphorylase	7
COG0214	Pyridoxal biosynthesis lyase PdxS	2
COG0215	Cysteinyl-tRNA synthetase	15
COG0216	Protein chain release factor A	23
COG0217	Transcriptional and/or translational regulatory protein YebC/TACO1	20
COG0218	GTP-binding protein EngB required for normal cell division	14
COG0219	tRNA(Leu) C34 or U34 (ribose-2'-O)-methylase TrmL, contains SPOUT domain	9
COG0220	tRNA G46 methylase TrmB	10
COG0221	Inorganic pyrophosphatase	15
COG0222	Ribosomal protein L7/L12	11
COG0223	Methionyl-tRNA formyltransferase	15
COG0224	FoF1-type ATP synthase, gamma subunit	12
COG0225	Peptide methionine sulfoxide reductase MsrA	14
COG0226	ABC-type phosphate transport system, periplasmic component	18
COG0227	Ribosomal protein L28	7
COG0228	Ribosomal protein S16	10
COG0229	Peptide methionine sulfoxide reductase MsrB	13
COG0230	Ribosomal protein L34	8
COG0231	Translation elongation factor P (EF-P)/translation initiation factor 5A (eIF-5A)	10
COG0232	dGTP triphosphohydrolase	11
COG0233	Ribosome recycling factor	8
COG0234	Co-chaperonin GroES (HSP10)	10
COG0235	Ribulose-5-phosphate 4-epimerase/Fuculose-1-phosphate aldolase	18
COG0236	Acyl carrier protein	30
COG0237	Dephospho-CoA kinase	13
COG0238	Ribosomal protein S18	9
COG0239	Fluoride ion exporter CrcB/FEX, affects chromosome condensation	12
COG0240	Glycerol-3-phosphate dehydrogenase	21
COG0241	Histidinol phosphatase or a related phosphatase	13
COG0242	Peptide deformylase	18
COG0243	Anaerobic selenocysteine-containing dehydrogenase	42
COG0244	Ribosomal protein L10	9
COG0245	2C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	14
COG0246	Mannitol-1-phosphate/altronate dehydrogenases	5
COG0247	Fe-S oxidoreductase	39
COG0248	Exopolyphosphatase/pppGpp-phosphohydrolase	19
COG0249	DNA mismatch repair ATPase MutS	30
COG0250	Transcription antitermination factor NusG	12
COG0251	Enamine deaminase RidA, house cleaning of reactive enamine intermediates, YjgF/YER057c/UK114 family	38
COG0252	L-asparaginase/archaeal Glu-tRNAGln amidotransferase subunit D	9
COG0253	Diaminopimelate epimerase	18
COG0254	Ribosomal protein L31	13
COG0255	Ribosomal protein L29	9
COG0256	Ribosomal protein L18	9
COG0257	Ribosomal protein L36	6
COG0258	5'-3' exonuclease	13
COG0259	Pyridoxine/pyridoxamine 5'-phosphate oxidase	10
COG0260	Leucyl aminopeptidase	22
COG0261	Ribosomal protein L21	11
COG0262	Dihydrofolate reductase	22
COG0263	Glutamate 5-kinase	6
COG0264	Translation elongation factor EF-Ts	14
COG0265	Periplasmic serine protease, S1-C subfamily, contain C-terminal PDZ domain	58
COG0266	Formamidopyrimidine-DNA glycosylase	16
COG0267	Ribosomal protein L33	6
COG0268	Ribosomal protein S20	10
COG0270	Site-specific DNA-cytosine methylase	11
COG0271	Stress-induced morphogen (activity unknown)	11
COG0272	NAD-dependent DNA ligase	35
COG0274	Deoxyribose-phosphate aldolase	6
COG0275	16S rRNA C1402 N4-methylase RsmH	13
COG0276	Protoheme ferro-lyase (ferrochelatase)	14
COG0277	FAD/FMN-containing dehydrogenase	66
COG0278	Glutaredoxin-related protein	12
COG0279	Phosphoheptose isomerase	10
COG0280	Phosphotransacetylase	23
COG0281	Malic enzyme	18
COG0282	Acetate kinase	12
COG0283	Cytidylate kinase	15
COG0284	Orotidine-5'-phosphate decarboxylase	10
COG0285	Folylpolyglutamate synthase/Dihydropteroate synthase	15
COG0286	Type I restriction-modification system, DNA methylase subunit	29
COG0287	Prephenate dehydrogenase	13
COG0288	Carbonic anhydrase	20
COG0289	Dihydrodipicolinate reductase	14
COG0290	Translation initiation factor IF-3	12
COG0291	Ribosomal protein L35	8
COG0292	Ribosomal protein L20	10
COG0293	23S rRNA U2552 (ribose-2'-O)-methylase RlmE/FtsJ	9
COG0294	Dihydropteroate synthase	18
COG0295	Cytidine deaminase	5
COG0296	1,4-alpha-glucan branching enzyme	20
COG0297	Glycogen synthase	10
COG0298	Hydrogenase maturation factor	3
COG0299	Folate-dependent phosphoribosylglycinamide formyltransferase PurN	14
COG0300	Short-chain dehydrogenase	25
COG0302	GTP cyclohydrolase I	22
COG0303	Molybdopterin biosynthesis enzyme	14
COG0304	3-oxoacyl-(acyl-carrier-protein) synthase	38
COG0305	Replicative DNA helicase	23
COG0306	Phosphate/sulfate permease	16
COG0307	Riboflavin synthase alpha chain	14
COG0308	Aminopeptidase N	40
COG0309	Hydrogenase maturation factor	5
COG0312	Predicted Zn-dependent protease or its inactivated homolog	34
COG0313	16S rRNA C1402 (ribose-2'-O) methylase RsmI	26
COG0314	Molybdopterin synthase catalytic subunit	10
COG0315	Molybdenum cofactor biosynthesis enzyme	9
COG0316	Fe-S cluster assembly iron-binding protein IscA	29
COG0317	(p)ppGpp synthase/hydrolase, HD superfamily	42
COG0318	Acyl-CoA synthetase (AMP-forming)/AMP-acid ligase II	85
COG0319	ssRNA-specific RNase YbeY, 16S rRNA maturation enzyme	11
COG0320	Lipoate synthase	16
COG0321	Lipoate-protein ligase B	13
COG0322	Excinuclease UvrABC, nuclease subunit	29
COG0323	DNA mismatch repair ATPase MutL	21
COG0324	tRNA A37 N6-isopentenylltransferase MiaA	22
COG0325	Uncharacterized pyridoxal phosphate-containing protein, affects Ilv metabolism, UPF0001 family	15
COG0326	Molecular chaperone, HSP90 family	11
COG0327	Putative GTP cyclohydrolase 1 type 2, NIF3 family	6
COG0328	Ribonuclease HI	11
COG0329	Dihydrodipicolinate synthase/N-acetylneuraminate lyase	28
COG0330	Regulator of protease activity HflC, stomatin/prohibitin superfamily	47
COG0331	Malonyl CoA-acyl carrier protein transacylase	19
COG0332	3-oxoacyl-[acyl-carrier-protein] synthase III	38
COG0333	Ribosomal protein L32	11
COG0334	Glutamate dehydrogenase/leucine dehydrogenase	18
COG0335	Ribosomal protein L19	12
COG0336	tRNA G37 N-methylase TrmD	13
COG0337	3-dehydroquinate synthetase	18
COG0338	Site-specific DNA-adenine methylase	2
COG0339	Zn-dependent oligopeptidase	32
COG0340	Biotin-(acetyl-CoA carboxylase) ligase	11
COG0341	Preprotein translocase subunit SecF	19
COG0342	Preprotein translocase subunit SecD	20
COG0343	Queuine/archaeosine tRNA-ribosyltransferase	18
COG0344	Phospholipid biosynthesis protein PlsY, probable glycerol-3-phosphate acyltransferase	10
COG0345	Pyrroline-5-carboxylate reductase	18
COG0346	Catechol 2,3-dioxygenase or other lactoylglutathione lyase family enzyme	39
COG0347	Nitrogen regulatory protein PII	12
COG0348	Polyferredoxin	20
COG0349	Ribonuclease D	14
COG0350	O6-methylguanine-DNA--protein-cysteine methyltransferase	18
COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase	11
COG0352	Thiamine monophosphate synthase	10
COG0353	Recombinational DNA repair protein RecR	15
COG0354	Folate-binding Fe-S cluster repair protein YgfZ, possible role in tRNA modification	11
COG0355	FoF1-type ATP synthase, epsilon subunit	10
COG0356	FoF1-type ATP synthase, membrane subunit a	15
COG0357	16S rRNA G527 N7-methylase RsmG (former glucose-inhibited division protein B)	11
COG0358	DNA primase (bacterial type)	15
COG0359	Ribosomal protein L9	11
COG0360	Ribosomal protein S6	8
COG0361	Translation initiation factor IF-1	12
COG0362	6-phosphogluconate dehydrogenase	3
COG0363	6-phosphogluconolactonase/Glucosamine-6-phosphate isomerase/deaminase	19
COG0364	Glucose-6-phosphate 1-dehydrogenase	18
COG0365	Acyl-coenzyme A synthetase/AMP-(fatty) acid ligase	63
COG0366	Glycosidase	28
COG0367	Asparagine synthetase B (glutamine-hydrolyzing)	41
COG0368	Cobalamin synthase	6
COG0369	Sulfite reductase, alpha subunit (flavoprotein)	20
COG0370	Fe2+ transport system protein B	20
COG0372	Citrate synthase	26
COG0373	Glutamyl-tRNA reductase	8
COG0374	Ni,Fe-hydrogenase I large subunit	5
COG0375	Zn finger protein HypA/HybF (possibly regulating hydrogenase expression)	3
COG0376	Catalase (peroxidase I)	20
COG0377	NADH:ubiquinone oxidoreductase 20 kD subunit (chhain B) or related Fe-S oxidoreductase	13
COG0378	Ni2+-binding GTPase involved in regulation of expression and maturation of urease and hydrogenase	3
COG0379	Quinolinate synthase	13
COG0380	Trehalose-6-phosphate synthase	11
COG0381	UDP-N-acetylglucosamine 2-epimerase	11
COG0382	4-hydroxybenzoate polyprenyltransferase	20
COG0384	Predicted epimerase YddE/YHI9, PhzF superfamily	18
COG0385	Predicted Na+-dependent transporter	12
COG0386	Glutathione peroxidase, house-cleaning role in reducing lipid peroxides	16
COG0387	Ca2+/H+ antiporter	2
COG0388	Predicted amidohydrolase	50
COG0389	Nucleotidyltransferase/DNA polymerase involved in DNA repair	21
COG0390	ABC-type iron transport system FetAB, permease component	1
COG0391	Archaeal 2-phospho-L-lactate transferase/Bacterial gluconeogenesis factor, CofD/UPF0052 family	4
COG0392	Uncharacterized membrane protein YbhN, UPF0104 family	9
COG0393	Uncharacterized conserved protein YbjQ, UPF0145 family	3
COG0394	Protein-tyrosine-phosphatase	23
COG0395	ABC-type glycerol-3-phosphate transport system, permease component	21
COG0396	Fe-S cluster assembly ATPase SufC	10
COG0397	Uncharacterized conserved protein YdiU, UPF0061 family	8
COG0398	Uncharacterized membrane protein YdjX, TVP38/TMEM64 family, SNARE-associated domain	6
COG0399	dTDP-4-amino-4,6-dideoxygalactose transaminase	34
COG0400	Predicted esterase	15
COG0402	Cytosine/adenosine deaminase or related metal-dependent hydrolase	34
COG0403	Glycine cleavage system protein P (pyridoxal-binding), N-terminal domain	14
COG0404	Glycine cleavage system T protein (aminomethyltransferase)	23
COG0405	Gamma-glutamyltranspeptidase	37
COG0406	Broad specificity phosphatase PhoE	17
COG0407	Uroporphyrinogen-III decarboxylase	18
COG0408	Coproporphyrinogen III oxidase	11
COG0409	Hydrogenase maturation factor	4
COG0410	ABC-type branched-chain amino acid transport system, ATPase component	51
COG0411	ABC-type branched-chain amino acid transport system, ATPase component	44
COG0412	Dienelactone hydrolase	31
COG0413	Ketopantoate hydroxymethyltransferase	18
COG0414	Panthothenate synthetase	17
COG0415	Deoxyribodipyrimidine photolyase	21
COG0416	Fatty acid/phospholipid biosynthesis enzyme	14
COG0417	DNA polymerase elongation subunit (family B)	1
COG0418	Dihydroorotase	8
COG0419	DNA repair exonuclease SbcCD ATPase subunit	1
COG0420	DNA repair exonuclease SbcCD nuclease subunit	2
COG0421	Spermidine synthase	8
COG0422	Thiamine biosynthesis protein ThiC	9
COG0423	Glycyl-tRNA synthetase (class II)	6
COG0424	Predicted house-cleaning NTP pyrophosphatase, Maf/HAM1 superfamily	26
COG0425	TusA-related sulfurtransferase	10
COG0426	Flavorubredoxin	3
COG0427	Acyl-CoA hydrolase	13
COG0428	Zinc transporter ZupT	8
COG0429	Predicted hydrolase of the alpha/beta-hydrolase fold	9
COG0431	NAD(P)H-dependent FMN reductase	22
COG0432	Thiamin phosphate synthase YjbQ, UPF0047 family	3
COG0433	Archaeal DNA helicase HerA or a related bacterial ATPase, contains HAS-barrel and ATPase domains	17
COG0436	Aspartate/methionine/tyrosine aminotransferase	70
COG0437	Fe-S-cluster-containing dehydrogenase component	13
COG0438	Glycosyltransferase involved in cell wall bisynthesis	132
COG0439	Biotin carboxylase	11
COG0440	Acetolactate synthase, small subunit	8
COG0441	Threonyl-tRNA synthetase	28
COG0442	Prolyl-tRNA synthetase	15
COG0443	Molecular chaperone DnaK (HSP70)	45
COG0444	ABC-type dipeptide/oligopeptide/nickel transport system, ATPase component	16
COG0445	tRNA U34 5-carboxymethylaminomethyl modifying enzyme MnmG/GidA	19
COG0446	NADPH-dependent 2,4-dienoyl-CoA reductase, sulfur reductase, or a related oxidoreductase	23
COG0448	ADP-glucose pyrophosphorylase	8
COG0449	Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains	25
COG0450	Alkyl hydroperoxide reductase subunit AhpC (peroxiredoxin)	15
COG0451	Nucleoside-diphosphate-sugar epimerase	79
COG0452	Phosphopantothenoylcysteine synthetase/decarboxylase	21
COG0454	N-acetyltransferase, GNAT superfamily (includes histone acetyltransferase HPA2)	36
COG0455	MinD-like ATPase involved in chromosome partitioning or flagellar assembly	5
COG0456	Ribosomal protein S18 acetylase RimI and related acetyltransferases	49
COG0457	Tetratricopeptide (TPR) repeat	79
COG0458	Carbamoylphosphate synthase large subunit	21
COG0459	Chaperonin GroEL (HSP60 family)	25
COG0460	Homoserine dehydrogenase	18
COG0461	Orotate phosphoribosyltransferase	14
COG0462	Phosphoribosylpyrophosphate synthetase	20
COG0463	Glycosyltransferase involved in cell wall bisynthesis	74
COG0464	AAA+-type ATPase, SpoVK/Ycf46/Vps4 family	16
COG0465	ATP-dependent Zn proteases	21
COG0466	ATP-dependent Lon protease, bacterial type	26
COG0468	RecA/RadA recombinase	16
COG0469	Pyruvate kinase	23
COG0470	DNA polymerase III, delta prime subunit	2
COG0471	Di- and tricarboxylate transporter	13
COG0472	UDP-N-acetylmuramyl pentapeptide phosphotransferase/UDP-N-acetylglucosamine-1-phosphate transferase	29
COG0473	Isocitrate/isopropylmalate dehydrogenase	27
COG0474	Magnesium-transporting ATPase (P-type)	44
COG0475	Kef-type K+ transport system, membrane component KefB	41
COG0476	Molybdopterin or thiamine biosynthesis adenylyltransferase	14
COG0477	MFS family permease	143
COG0478	RIO-like serine/threonine protein kinase fused to N-terminal HTH domain	1
COG0479	Succinate dehydrogenase/fumarate reductase, Fe-S protein subunit	14
COG0480	Translation elongation factor EF-G, a GTPase	40
COG0481	Translation elongation factor EF-4, membrane-bound GTPase	28
COG0482	tRNA U34 2-thiouridine synthase MnmA/TrmU, contains the PP-loop ATPase domain	20
COG0483	Archaeal fructose-1,6-bisphosphatase or related enzyme of inositol monophosphatase family	16
COG0484	DnaJ-class molecular chaperone with C-terminal Zn finger domain	34
COG0486	tRNA U34 5-carboxymethylaminomethyl modifying GTPase MnmE/TrmE	20
COG0488	ATPase components of ABC transporters with duplicated ATPase domains	61
COG0489	Chromosome partitioning ATPase, Mrp family, contains Fe-S cluster	26
COG0490	K+/H+ antiporter YhaU, regulatory subunit KhtT	1
COG0491	Glyoxylase or a related metal-dependent hydrolase, beta-lactamase superfamily II	67
COG0492	Thioredoxin reductase	26
COG0493	NADPH-dependent glutamate synthase beta chain or related oxidoreductase	27
COG0494	8-oxo-dGTP pyrophosphatase MutT and related house-cleaning NTP pyrophosphohydrolases, NUDIX family	56
COG0495	Leucyl-tRNA synthetase	32
COG0496	Broad specificity polyphosphatase and 5'/3'-nucleotidase SurE	14
COG0497	DNA repair ATPase RecN	24
COG0498	Threonine synthase	18
COG0499	S-adenosylhomocysteine hydrolase	22
COG0500	SAM-dependent methyltransferase	57
COG0501	Zn-dependent protease with chaperone function	30
COG0502	Biotin synthase or related enzyme	9
COG0503	Adenine/guanine phosphoribosyltransferase or related PRPP-binding protein	7
COG0504	CTP synthase (UTP-ammonia lyase)	27
COG0505	Carbamoylphosphate synthase small subunit	17
COG0506	Proline dehydrogenase	9
COG0507	ATP-dependent exoDNAse (exonuclease V), alpha subunit, helicase superfamily I	10
COG0508	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide acyltransferase (E2) component	60
COG0509	Glycine cleavage system H protein (lipoate-binding)	17
COG0510	Thiamine kinase and related kinases	1
COG0511	Biotin carboxyl carrier protein	20
COG0512	Anthranilate/para-aminobenzoate synthase component II	16
COG0513	Superfamily II DNA and RNA helicase	55
COG0514	Superfamily II DNA helicase RecQ	32
COG0515	Serine/threonine protein kinase	28
COG0516	IMP dehydrogenase/GMP reductase	21
COG0517	CBS domain	19
COG0518	GMP synthase - Glutamine amidotransferase domain	20
COG0519	GMP synthase, PP-ATPase domain/subunit	14
COG0520	Selenocysteine lyase/Cysteine desulfurase	18
COG0521	Molybdopterin biosynthesis enzyme MoaB	12
COG0522	Ribosomal protein S4 or related protein	13
COG0523	GTPase, G3E family	7
COG0524	Sugar or nucleoside kinase, ribokinase family	46
COG0525	Valyl-tRNA synthetase	27
COG0526	Thiol-disulfide isomerase or thioredoxin	34
COG0527	Aspartokinase	34
COG0528	Uridylate kinase	12
COG0529	Adenylylsulfate kinase or related kinase	5
COG0530	Ca2+/Na+ antiporter	9
COG0531	Amino acid transporter	42
